Timestamp,Temperature[degC],Humidity[percent],NO2[ppb],CO[ppm],NO2[V],CO[V],Latitude[deg],Longitude[deg],Altitude[m]
04/07/2017 09:43:04,22.42,46.71,206.67,0.00,-0.830304,-1.997345,---,---,---
04/07/2017 09:43:10,22.41,46.73,210.50,0.00,-0.830359,-1.997530,---,---,---
04/07/2017 09:43:14,22.41,46.74,214.65,0.00,-0.830419,-1.997746,---,---,---
04/07/2017 09:43:19,22.41,46.73,217.26,0.00,-0.830456,-1.997952,---,---,---
04/07/2017 09:43:24,22.41,46.72,221.18,0.00,-0.830512,-1.998156,---,---,---
04/07/2017 09:43:29,22.41,46.71,225.71,0.00,-0.830577,-1.998338,---,---,---
04/07/2017 09:43:35,22.41,46.71,230.94,0.00,-0.830652,-1.998557,---,---,---
04/07/2017 09:43:39,22.40,46.71,235.31,0.00,-0.830714,-1.998754,---,---,---
04/07/2017 09:43:44,22.40,46.71,241.25,0.00,-0.830799,-1.998927,---,---,---
04/07/2017 09:43:49,22.40,46.71,245.72,0.00,-0.830863,-1.999092,---,---,---
04/07/2017 09:43:54,22.40,46.71,247.54,0.00,-0.830890,-1.999257,---,---,---
04/07/2017 09:43:59,22.40,46.69,251.73,0.00,-0.830949,-1.999346,---,---,---
04/07/2017 09:44:05,22.39,46.67,256.29,0.00,-0.831015,-1.999430,---,---,---
04/07/2017 09:44:09,22.39,46.65,260.52,0.00,-0.831075,-1.999607,---,---,---
04/07/2017 09:44:14,22.39,46.63,265.49,0.00,-0.831146,-1.999759,---,---,---
04/07/2017 09:44:19,22.39,46.62,271.38,0.00,-0.831230,-1.999924,---,---,---
04/07/2017 09:44:24,22.39,46.61,276.66,0.00,-0.831306,-2.000052,---,---,---
04/07/2017 09:44:30,22.39,46.61,281.02,0.00,-0.831368,-2.000207,---,---,---
04/07/2017 09:44:34,22.39,46.61,283.29,0.00,-0.831401,-2.000260,---,---,---
04/07/2017 09:44:39,22.38,46.62,286.37,0.00,-0.831445,-2.000297,---,---,---
04/07/2017 09:44:44,22.38,46.64,290.82,0.00,-0.831508,-2.000454,---,---,---
04/07/2017 09:44:49,22.38,46.64,294.75,0.00,-0.831565,-2.000546,---,---,---
04/07/2017 09:44:55,22.38,46.64,298.09,0.00,-0.831612,-2.000556,---,---,---
04/07/2017 09:44:59,22.38,46.65,301.67,0.00,-0.831664,-2.000530,---,---,---
04/07/2017 09:45:04,22.38,46.65,301.31,0.00,-0.831659,-2.000481,---,---,---
04/07/2017 09:45:09,22.38,46.67,302.50,0.00,-0.831676,-2.000385,---,---,---
04/07/2017 09:45:14,22.37,46.68,303.66,0.00,-0.831693,-2.000273,---,---,---
04/07/2017 09:45:19,22.37,46.70,297.19,0.00,-0.831601,-2.000168,---,---,---
04/07/2017 09:45:25,22.37,46.71,293.26,0.00,-0.831545,-2.000144,---,---,---
04/07/2017 09:45:29,22.37,46.72,288.99,0.00,-0.831484,-1.999917,---,---,---
04/07/2017 09:45:34,22.37,46.73,286.23,0.00,-0.831445,-1.999847,---,---,---
04/07/2017 09:45:39,22.36,46.75,281.23,0.00,-0.831374,-1.999642,---,---,---
04/07/2017 09:45:44,22.36,46.76,275.53,0.00,-0.831292,-1.999448,---,---,---
04/07/2017 09:45:49,22.36,46.78,274.46,0.00,-0.831277,-1.999316,---,---,---
04/07/2017 09:45:54,22.36,46.80,267.80,0.00,-0.831182,-1.999214,---,---,---
04/07/2017 09:45:59,22.36,46.82,261.06,0.00,-0.831086,-1.999166,---,---,---
04/07/2017 09:46:04,22.36,46.84,255.66,0.00,-0.831009,-1.998966,---,---,---
04/07/2017 09:46:09,22.35,46.86,248.47,0.00,-0.830907,-1.998827,---,---,---
04/07/2017 09:46:14,22.35,46.87,240.14,0.00,-0.830788,-1.998722,---,---,---
04/07/2017 09:46:19,22.35,46.87,233.22,0.00,-0.830690,-1.998607,---,---,---
04/07/2017 09:46:24,22.35,46.86,229.30,0.00,-0.830634,-1.998444,---,---,---
04/07/2017 09:46:29,22.35,46.86,222.46,0.00,-0.830536,-1.998314,---,---,---
04/07/2017 09:46:34,22.35,46.87,215.82,0.00,-0.830442,-1.998150,---,---,---
04/07/2017 09:46:39,22.35,46.89,210.25,0.00,-0.830362,-1.998046,---,---,---
04/07/2017 09:46:44,22.35,46.90,202.45,0.00,-0.830251,-1.997982,---,---,---
04/07/2017 09:46:49,22.35,46.91,194.31,0.00,-0.830135,-1.997900,---,---,---
04/07/2017 09:46:54,22.35,46.91,190.63,0.00,-0.830083,-1.997818,---,---,---
04/07/2017 09:46:59,22.35,46.91,183.45,0.00,-0.829980,-1.997784,---,---,---
04/07/2017 09:47:04,22.34,46.91,178.14,0.00,-0.829905,-1.997651,---,---,---
04/07/2017 09:47:09,22.34,46.92,173.49,0.00,-0.829838,-1.997615,---,---,---
04/07/2017 09:47:14,22.34,46.94,169.12,0.00,-0.829776,-1.997541,---,---,---
04/07/2017 09:47:19,22.34,46.96,165.94,0.00,-0.829731,-1.997470,---,---,---
04/07/2017 09:47:24,22.34,46.98,162.14,0.00,-0.829677,-1.997415,---,---,---
04/07/2017 09:47:29,22.34,47.00,159.27,0.00,-0.829636,-1.997341,---,---,---
04/07/2017 09:47:34,22.34,47.02,155.16,0.00,-0.829577,-1.997296,---,---,---
04/07/2017 09:47:39,22.34,47.03,151.76,0.00,-0.829529,-1.997212,---,---,---
04/07/2017 09:47:44,22.34,47.02,148.46,0.00,-0.829482,-1.997184,---,---,---
04/07/2017 09:47:49,22.33,47.02,144.91,0.00,-0.829432,-1.997110,---,---,---
04/07/2017 09:47:54,22.33,47.02,141.47,0.00,-0.829383,-1.997069,---,---,---
04/07/2017 09:47:59,22.33,47.02,137.18,0.00,-0.829322,-1.996979,---,---,---
04/07/2017 09:48:04,22.33,47.01,132.62,0.00,-0.829257,-1.996965,---,---,---
04/07/2017 09:48:09,22.33,47.00,129.71,0.00,-0.829215,-1.996933,---,---,---
04/07/2017 09:48:14,22.33,46.98,127.32,0.00,-0.829181,-1.996894,---,---,---
04/07/2017 09:48:19,22.33,46.98,126.54,0.00,-0.829170,-1.996856,---,---,---
04/07/2017 09:48:24,22.33,46.99,125.11,0.00,-0.829150,-1.996801,---,---,---
04/07/2017 09:48:29,22.33,46.99,122.96,0.00,-0.829119,-1.996790,---,---,---
04/07/2017 09:48:34,22.33,46.99,121.51,0.00,-0.829099,-1.996717,---,---,---
04/07/2017 09:48:39,22.32,47.00,118.84,0.00,-0.829061,-1.996683,---,---,---
04/07/2017 09:48:44,22.32,46.99,115.50,0.00,-0.829013,-1.996627,---,---,---
04/07/2017 09:48:49,22.32,46.98,113.73,0.00,-0.828988,-1.996582,---,---,---
04/07/2017 09:48:54,22.32,46.96,111.89,0.00,-0.828962,-1.996580,---,---,---
04/07/2017 09:48:59,22.32,46.97,108.26,0.00,-0.828910,-1.996556,---,---,---
04/07/2017 09:49:04,22.32,46.98,107.56,0.00,-0.828900,-1.996512,---,---,---
04/07/2017 09:49:09,22.32,47.00,106.07,0.00,-0.828879,-1.996459,---,---,---
04/07/2017 09:49:14,22.32,47.01,104.33,0.00,-0.828854,-1.996392,---,---,---
04/07/2017 09:49:19,22.32,47.01,101.59,0.00,-0.828815,-1.996361,---,---,---
04/07/2017 09:49:24,22.32,47.02,99.01,0.00,-0.828778,-1.996326,---,---,---
04/07/2017 09:49:29,22.32,47.02,97.60,0.00,-0.828758,-1.996245,---,---,---
04/07/2017 09:49:34,22.32,47.02,95.71,0.00,-0.828732,-1.996229,---,---,---
04/07/2017 09:49:39,22.31,47.01,93.68,0.00,-0.828703,-1.996174,---,---,---
04/07/2017 09:49:44,22.31,47.00,91.20,0.00,-0.828667,-1.996127,---,---,---
04/07/2017 09:49:49,22.31,46.99,89.77,0.00,-0.828647,-1.996067,---,---,---
04/07/2017 09:49:54,22.31,46.99,87.82,0.00,-0.828620,-1.996006,---,---,---
04/07/2017 09:49:59,22.31,46.99,86.42,0.00,-0.828600,-1.996003,---,---,---
04/07/2017 09:50:04,22.31,46.97,85.03,0.00,-0.828580,-1.995961,---,---,---
04/07/2017 09:50:09,22.31,46.97,82.82,0.00,-0.828549,-1.995923,---,---,---
04/07/2017 09:50:14,22.31,46.97,80.43,0.00,-0.828515,-1.995893,---,---,---
04/07/2017 09:50:19,22.31,46.98,79.51,0.00,-0.828502,-1.995871,---,---,---
04/07/2017 09:50:24,22.30,46.99,77.60,0.00,-0.828474,-1.995814,---,---,---
04/07/2017 09:50:29,22.30,47.00,75.19,0.00,-0.828440,-1.995801,---,---,---
04/07/2017 09:50:34,22.30,47.02,74.61,0.00,-0.828432,-1.995768,---,---,---
04/07/2017 09:50:39,22.30,47.03,72.02,0.00,-0.828395,-1.995757,---,---,---
04/07/2017 09:50:44,22.30,47.03,70.64,0.00,-0.828376,-1.995729,---,---,---
04/07/2017 09:50:50,22.30,47.03,69.71,0.00,-0.828363,-1.995744,---,---,---
04/07/2017 09:50:54,22.30,47.03,67.57,0.00,-0.828332,-1.995720,---,---,---
04/07/2017 09:50:59,22.30,47.01,65.70,0.00,-0.828306,-1.995699,---,---,---
04/07/2017 09:51:04,22.30,47.00,63.13,0.00,-0.828269,-1.995694,---,---,---
04/07/2017 09:51:10,22.29,47.01,61.00,0.00,-0.828239,-1.995681,---,---,---
04/07/2017 09:51:14,22.29,47.02,60.19,0.00,-0.828227,-1.995650,---,---,---
04/07/2017 09:51:19,22.29,47.03,59.60,0.00,-0.828219,-1.995646,---,---,---
04/07/2017 09:51:24,22.29,47.05,56.59,0.00,-0.828176,-1.995640,---,---,---
04/07/2017 09:51:29,22.29,47.06,55.71,0.00,-0.828164,-1.995645,---,---,---
04/07/2017 09:51:35,22.29,47.07,53.44,0.00,-0.828132,-1.995624,---,---,---
04/07/2017 09:51:39,22.29,47.08,52.91,0.00,-0.828124,-1.995610,---,---,---
04/07/2017 09:51:44,22.29,47.08,49.66,0.00,-0.828078,-1.995569,---,---,---
04/07/2017 09:51:49,22.28,47.09,48.80,0.00,-0.828066,-1.995568,---,---,---
04/07/2017 09:51:54,22.28,47.09,47.66,0.00,-0.828050,-1.995551,---,---,---
04/07/2017 09:51:59,22.28,47.08,47.35,0.00,-0.828045,-1.995548,---,---,---
04/07/2017 09:52:05,22.28,47.08,47.00,0.00,-0.828040,-1.995537,---,---,---
04/07/2017 09:52:09,22.28,47.06,46.89,0.00,-0.828039,-1.995509,---,---,---
04/07/2017 09:52:14,22.28,47.04,45.44,0.00,-0.828018,-1.995468,---,---,---
04/07/2017 09:52:19,22.28,47.01,44.55,0.00,-0.828006,-1.995466,---,---,---
04/07/2017 09:52:24,22.28,46.98,43.16,0.00,-0.827986,-1.995462,---,---,---
04/07/2017 09:52:30,22.28,46.95,42.35,0.00,-0.827974,-1.995457,---,---,---
04/07/2017 09:52:34,22.28,46.93,42.50,0.00,-0.827977,-1.995460,---,---,---
04/07/2017 09:52:39,22.28,46.93,42.63,0.00,-0.827978,-1.995480,---,---,---
04/07/2017 09:52:44,22.28,46.94,42.95,0.00,-0.827983,-1.995458,---,---,---
04/07/2017 09:52:49,22.28,46.94,42.88,0.00,-0.827982,-1.995464,---,---,---
04/07/2017 09:52:55,22.28,46.95,42.45,0.00,-0.827976,-1.995445,---,---,---
04/07/2017 09:52:59,22.28,46.95,41.45,0.00,-0.827962,-1.995452,---,---,---
04/07/2017 09:53:04,22.28,46.96,43.30,0.00,-0.827988,-1.995427,---,---,---
04/07/2017 09:53:09,22.28,46.98,44.11,0.00,-0.828000,-1.995418,---,---,---
04/07/2017 09:53:14,22.27,47.01,44.48,0.00,-0.828005,-1.995377,---,---,---
04/07/2017 09:53:19,22.27,47.03,44.05,0.00,-0.827999,-1.995363,---,---,---
04/07/2017 09:53:25,22.27,47.05,42.67,0.00,-0.827980,-1.995367,---,---,---
04/07/2017 09:53:29,22.27,47.06,41.83,0.00,-0.827968,-1.995346,---,---,---
04/07/2017 09:53:34,22.27,47.07,40.22,0.00,-0.827945,-1.995360,---,---,---
04/07/2017 09:53:39,22.27,47.07,40.04,0.00,-0.827943,-1.995352,---,---,---
04/07/2017 09:53:44,22.27,47.08,39.44,0.00,-0.827934,-1.995349,---,---,---
04/07/2017 09:53:50,22.27,47.10,39.88,0.00,-0.827941,-1.995349,---,---,---
04/07/2017 09:53:54,22.26,47.12,40.76,0.00,-0.827953,-1.995334,---,---,---
04/07/2017 09:53:59,22.26,47.13,42.74,0.00,-0.827982,-1.995326,---,---,---
04/07/2017 09:54:04,22.26,47.13,42.59,0.00,-0.827980,-1.995324,---,---,---
04/07/2017 09:54:09,22.26,47.13,42.98,0.00,-0.827986,-1.995317,---,---,---
04/07/2017 09:54:15,22.26,47.13,41.81,0.00,-0.827969,-1.995316,---,---,---
04/07/2017 09:54:19,22.26,47.13,41.26,0.00,-0.827961,-1.995320,---,---,---
04/07/2017 09:54:24,22.25,47.13,41.75,0.00,-0.827968,-1.995278,---,---,---
04/07/2017 09:54:29,22.25,47.12,42.35,0.00,-0.827977,-1.995281,---,---,---
04/07/2017 09:54:34,22.25,47.11,42.33,0.00,-0.827977,-1.995280,---,---,---
04/07/2017 09:54:39,22.25,47.10,42.74,0.00,-0.827983,-1.995267,---,---,---
04/07/2017 09:54:45,22.25,47.10,42.67,0.00,-0.827982,-1.995265,---,---,---
04/07/2017 09:54:49,22.25,47.10,42.50,0.00,-0.827980,-1.995265,---,---,---
04/07/2017 09:54:54,22.25,47.11,42.40,0.00,-0.827978,-1.995280,---,---,---
04/07/2017 09:54:59,22.25,47.12,42.31,0.00,-0.827977,-1.995270,---,---,---
04/07/2017 09:55:04,22.25,47.13,42.68,0.00,-0.827982,-1.995294,---,---,---
04/07/2017 09:55:10,22.25,47.14,43.31,0.00,-0.827991,-1.995300,---,---,---
04/07/2017 09:55:14,22.25,47.14,42.88,0.00,-0.827986,-1.995278,---,---,---
04/07/2017 09:55:19,22.24,47.15,43.27,0.00,-0.827991,-1.995250,---,---,---
04/07/2017 09:55:24,22.24,47.15,44.96,0.00,-0.828015,-1.995283,---,---,---
04/07/2017 09:55:29,22.24,47.15,44.73,0.00,-0.828012,-1.995259,---,---,---
04/07/2017 09:55:35,22.24,47.15,43.38,0.00,-0.827993,-1.995271,---,---,---
04/07/2017 09:55:39,22.24,47.15,43.33,0.00,-0.827992,-1.995248,---,---,---
04/07/2017 09:55:44,22.24,47.15,43.70,0.00,-0.827997,-1.995254,---,---,---
04/07/2017 09:55:49,22.24,47.15,43.50,0.00,-0.827995,-1.995234,---,---,---
04/07/2017 09:55:54,22.24,47.15,43.61,0.00,-0.827996,-1.995229,---,---,---
04/07/2017 09:55:59,22.24,47.16,42.63,0.00,-0.827982,-1.995219,---,---,---
04/07/2017 09:56:04,22.24,47.16,42.68,0.00,-0.827983,-1.995222,---,---,---
04/07/2017 09:56:09,22.24,47.14,42.33,0.00,-0.827978,-1.995206,---,---,---
04/07/2017 09:56:14,22.24,47.13,42.68,0.00,-0.827983,-1.995209,---,---,---
04/07/2017 09:56:19,22.24,47.12,42.32,0.00,-0.827978,-1.995177,---,---,---
04/07/2017 09:56:24,22.24,47.12,43.70,0.00,-0.827998,-1.995170,---,---,---
04/07/2017 09:56:29,22.24,47.12,44.45,0.00,-0.828008,-1.995171,---,---,---
04/07/2017 09:56:34,22.24,47.12,44.93,0.00,-0.828015,-1.995181,---,---,---
04/07/2017 09:56:39,22.24,47.12,44.51,0.00,-0.828009,-1.995167,---,---,---
04/07/2017 09:56:44,22.24,47.11,45.90,0.00,-0.828029,-1.995174,---,---,---
04/07/2017 09:56:49,22.24,47.10,44.11,0.00,-0.828003,-1.995157,---,---,---
04/07/2017 09:56:54,22.24,47.10,43.66,0.00,-0.827997,-1.995167,---,---,---
04/07/2017 09:56:59,22.24,47.10,43.29,0.00,-0.827992,-1.995165,---,---,---
04/07/2017 09:57:04,22.24,47.11,43.35,0.00,-0.827993,-1.995155,---,---,---
04/07/2017 09:57:09,22.24,47.11,42.19,0.00,-0.827976,-1.995175,---,---,---
04/07/2017 09:57:14,22.24,47.12,42.90,0.00,-0.827986,-1.995203,---,---,---
04/07/2017 09:57:19,22.24,47.13,42.73,0.00,-0.827984,-1.995186,---,---,---
04/07/2017 09:57:24,22.24,47.16,41.66,0.00,-0.827968,-1.995209,---,---,---
04/07/2017 09:57:29,22.24,47.18,40.92,0.00,-0.827958,-1.995191,---,---,---
04/07/2017 09:57:34,22.24,47.19,40.25,0.00,-0.827948,-1.995178,---,---,---
04/07/2017 09:57:39,22.24,47.20,40.02,0.00,-0.827945,-1.995170,---,---,---
04/07/2017 09:57:44,22.24,47.20,39.36,0.00,-0.827935,-1.995175,---,---,---
04/07/2017 09:57:49,22.25,47.19,38.94,0.00,-0.827929,-1.995169,---,---,---
04/07/2017 09:57:54,22.25,47.18,38.54,0.00,-0.827923,-1.995175,---,---,---
04/07/2017 09:57:59,22.25,47.17,36.86,0.00,-0.827899,-1.995182,---,---,---
04/07/2017 09:58:04,22.25,47.16,37.05,0.00,-0.827902,-1.995171,---,---,---
04/07/2017 09:58:09,22.25,47.14,35.95,0.00,-0.827886,-1.995152,---,---,---
04/07/2017 09:58:14,22.25,47.14,35.78,0.00,-0.827884,-1.995188,---,---,---
04/07/2017 09:58:19,22.25,47.14,35.08,0.00,-0.827874,-1.995169,---,---,---
04/07/2017 09:58:24,22.25,47.13,35.73,0.00,-0.827883,-1.995165,---,---,---
04/07/2017 09:58:29,22.25,47.13,35.79,0.00,-0.827883,-1.995167,---,---,---
04/07/2017 09:58:34,22.25,47.12,35.87,0.00,-0.827885,-1.995174,---,---,---
04/07/2017 09:58:39,22.26,47.10,35.19,0.00,-0.827875,-1.995176,---,---,---
04/07/2017 09:58:44,22.26,47.08,37.46,0.00,-0.827907,-1.995200,---,---,---
04/07/2017 09:58:49,22.26,47.07,36.96,0.00,-0.827900,-1.995205,---,---,---
04/07/2017 09:58:54,22.26,47.06,37.32,0.00,-0.827905,-1.995219,---,---,---
04/07/2017 09:58:59,22.26,47.05,35.49,0.00,-0.827879,-1.995229,---,---,---
04/07/2017 09:59:04,22.26,47.03,36.50,0.00,-0.827893,-1.995220,---,---,---
04/07/2017 09:59:09,22.26,47.01,35.37,0.00,-0.827877,-1.995230,---,---,---
04/07/2017 09:59:14,22.26,47.00,35.08,0.00,-0.827873,-1.995219,---,---,---
04/07/2017 09:59:19,22.26,46.97,34.66,0.00,-0.827866,-1.995219,---,---,---
04/07/2017 09:59:24,22.26,46.93,33.45,0.00,-0.827849,-1.995262,---,---,---
04/07/2017 09:59:29,22.26,46.89,32.76,0.00,-0.827839,-1.995257,---,---,---
04/07/2017 09:59:34,22.27,46.86,32.86,0.00,-0.827840,-1.995261,---,---,---
04/07/2017 09:59:39,22.27,46.84,32.71,0.00,-0.827838,-1.995303,---,---,---
04/07/2017 09:59:44,22.27,46.81,31.08,0.00,-0.827815,-1.995295,---,---,---
04/07/2017 09:59:49,22.27,46.79,30.55,0.00,-0.827807,-1.995312,---,---,---
04/07/2017 09:59:54,22.27,46.77,29.70,0.00,-0.827795,-1.995307,---,---,---
04/07/2017 09:59:59,22.27,46.76,29.53,0.00,-0.827792,-1.995312,---,---,---
04/07/2017 10:00:04,22.27,46.75,27.75,0.00,-0.827767,-1.995298,---,---,---
04/07/2017 10:00:09,22.27,46.73,27.87,0.00,-0.827768,-1.995322,---,---,---
04/07/2017 10:00:14,22.27,46.72,28.15,0.00,-0.827772,-1.995346,---,---,---
04/07/2017 10:00:19,22.28,46.71,28.37,0.00,-0.827775,-1.995348,---,---,---
04/07/2017 10:00:24,22.28,46.72,27.47,0.00,-0.827762,-1.995342,---,---,---
04/07/2017 10:00:29,22.28,46.71,25.88,0.00,-0.827740,-1.995357,---,---,---
04/07/2017 10:00:34,22.28,46.68,24.71,0.00,-0.827723,-1.995341,---,---,---
04/07/2017 10:00:39,22.28,46.65,24.30,0.00,-0.827717,-1.995338,---,---,---
04/07/2017 10:00:44,22.28,46.62,24.39,0.00,-0.827718,-1.995329,---,---,---
04/07/2017 10:00:49,22.28,46.59,24.52,0.00,-0.827720,-1.995321,---,---,---
04/07/2017 10:00:54,22.28,46.56,23.14,0.00,-0.827700,-1.995321,---,---,---
04/07/2017 10:00:59,22.28,46.54,24.07,0.00,-0.827714,-1.995334,---,---,---
04/07/2017 10:01:04,22.28,46.53,24.58,0.00,-0.827721,-1.995312,---,---,---
04/07/2017 10:01:09,22.28,46.54,25.74,0.00,-0.827737,-1.995318,---,---,---
04/07/2017 10:01:14,22.28,46.54,25.43,0.00,-0.827733,-1.995301,---,---,---
04/07/2017 10:01:19,22.28,46.53,24.93,0.00,-0.827726,-1.995327,---,---,---
04/07/2017 10:01:24,22.28,46.50,24.98,0.00,-0.827727,-1.995329,---,---,---
04/07/2017 10:01:29,22.28,46.48,25.25,0.00,-0.827731,-1.995317,---,---,---
04/07/2017 10:01:34,22.28,46.45,23.43,0.00,-0.827705,-1.995315,---,---,---
04/07/2017 10:01:39,22.28,46.40,23.42,0.00,-0.827704,-1.995343,---,---,---
04/07/2017 10:01:44,22.28,46.36,23.53,0.00,-0.827706,-1.995339,---,---,---
04/07/2017 10:01:49,22.28,46.32,24.00,0.00,-0.827713,-1.995323,---,---,---
04/07/2017 10:01:54,22.28,46.30,24.83,0.00,-0.827725,-1.995317,---,---,---
04/07/2017 10:01:59,22.28,46.28,24.63,0.00,-0.827722,-1.995311,---,---,---
04/07/2017 10:02:04,22.28,46.25,23.46,0.00,-0.827705,-1.995327,---,---,---
04/07/2017 10:02:09,22.28,46.24,24.75,0.00,-0.827724,-1.995321,---,---,---
04/07/2017 10:02:14,22.28,46.24,23.88,0.00,-0.827711,-1.995313,---,---,---
04/07/2017 10:02:19,22.27,46.23,23.13,0.00,-0.827701,-1.995314,---,---,---
04/07/2017 10:02:24,22.27,46.23,24.31,0.00,-0.827718,-1.995305,---,---,---
04/07/2017 10:02:29,22.27,46.22,23.98,0.00,-0.827713,-1.995304,---,---,---
04/07/2017 10:02:34,22.27,46.20,24.59,0.00,-0.827722,-1.995295,---,---,---
04/07/2017 10:02:39,22.27,46.19,25.37,0.00,-0.827733,-1.995281,---,---,---
04/07/2017 10:02:44,22.27,46.18,26.61,0.00,-0.827751,-1.995302,---,---,---
04/07/2017 10:02:49,22.27,46.18,26.54,0.00,-0.827750,-1.995317,---,---,---
04/07/2017 10:02:54,22.27,46.18,26.44,0.00,-0.827749,-1.995316,---,---,---
04/07/2017 10:02:59,22.27,46.17,28.07,0.00,-0.827772,-1.995287,---,---,---
04/07/2017 10:03:04,22.26,46.18,28.46,0.00,-0.827778,-1.995293,---,---,---
04/07/2017 10:03:09,22.26,46.17,26.54,0.00,-0.827750,-1.995306,---,---,---
04/07/2017 10:03:14,22.26,46.16,26.50,0.00,-0.827750,-1.995299,---,---,---
04/07/2017 10:03:19,22.26,46.12,26.04,0.00,-0.827744,-1.995323,---,---,---
04/07/2017 10:03:24,22.26,46.10,24.15,0.00,-0.827717,-1.995311,---,---,---
04/07/2017 10:03:29,22.26,46.08,24.77,0.00,-0.827726,-1.995306,---,---,---
04/07/2017 10:03:34,22.26,46.07,25.21,0.00,-0.827732,-1.995319,---,---,---
04/07/2017 10:03:39,22.26,46.06,26.26,0.00,-0.827747,-1.995309,---,---,---
04/07/2017 10:03:44,22.26,46.06,25.77,0.00,-0.827740,-1.995292,---,---,---
04/07/2017 10:03:49,22.26,46.04,25.30,0.00,-0.827734,-1.995280,---,---,---
04/07/2017 10:03:54,22.26,46.01,24.56,0.00,-0.827723,-1.995257,---,---,---
04/07/2017 10:03:59,22.25,46.00,26.00,0.00,-0.827744,-1.995247,---,---,---
04/07/2017 10:04:04,22.25,46.00,25.31,0.00,-0.827734,-1.995254,---,---,---
04/07/2017 10:04:09,22.25,46.00,24.64,0.00,-0.827725,-1.995252,---,---,---
04/07/2017 10:04:14,22.25,46.01,25.91,0.00,-0.827743,-1.995275,---,---,---
04/07/2017 10:04:19,22.25,46.04,26.69,0.00,-0.827754,-1.995292,---,---,---
04/07/2017 10:04:24,22.25,46.08,26.87,0.00,-0.827757,-1.995270,---,---,---
04/07/2017 10:04:29,22.25,46.11,27.50,0.00,-0.827766,-1.995276,---,---,---
04/07/2017 10:04:34,22.25,46.15,28.35,0.00,-0.827778,-1.995255,---,---,---
04/07/2017 10:04:39,22.25,46.21,29.92,0.00,-0.827800,-1.995255,---,---,---
04/07/2017 10:04:44,22.25,46.30,34.50,0.00,-0.827866,-1.995253,---,---,---
04/07/2017 10:04:49,22.25,46.37,34.05,0.00,-0.827859,-1.995239,---,---,---
04/07/2017 10:04:54,22.25,46.39,33.32,0.00,-0.827849,-1.995222,---,---,---
04/07/2017 10:04:59,22.25,46.39,32.51,0.00,-0.827837,-1.995215,---,---,---
04/07/2017 10:05:04,22.25,46.38,33.16,0.00,-0.827846,-1.995216,---,---,---
04/07/2017 10:05:09,22.25,46.37,30.36,0.00,-0.827806,-1.995197,---,---,---
04/07/2017 10:05:14,22.26,46.36,28.99,0.00,-0.827786,-1.995192,---,---,---
04/07/2017 10:05:19,22.26,46.33,17.09,0.00,-0.827616,-1.995175,---,---,---
04/07/2017 10:05:24,22.28,46.27,10.98,0.00,-0.827527,-1.995167,---,---,---
04/07/2017 10:05:29,22.29,46.20,13.96,0.00,-0.827568,-1.995160,---,---,---
04/07/2017 10:05:34,22.31,46.13,16.75,0.00,-0.827606,-1.995126,---,---,---
04/07/2017 10:05:39,22.32,46.06,17.28,0.00,-0.827612,-1.995082,---,---,---
04/07/2017 10:05:44,22.34,45.97,14.64,0.00,-0.827573,-1.995081,---,---,---
04/07/2017 10:05:49,22.36,45.87,12.49,0.00,-0.827540,-1.995048,---,---,---
04/07/2017 10:05:55,22.37,45.77,14.90,0.00,-0.827572,-1.995017,---,---,---
04/07/2017 10:05:59,22.39,45.65,15.05,0.00,-0.827573,-1.994995,---,---,---
04/07/2017 10:06:04,22.41,45.53,13.53,0.00,-0.827549,-1.994994,---,---,---
04/07/2017 10:06:09,22.43,45.40,11.56,0.00,-0.827519,-1.994988,---,---,---
04/07/2017 10:06:15,22.45,45.27,10.64,0.00,-0.827503,-1.994982,---,---,---
04/07/2017 10:06:19,22.47,45.15,9.14,0.00,-0.827480,-1.994948,---,---,---
04/07/2017 10:06:24,22.49,45.03,8.39,0.00,-0.827467,-1.994897,---,---,---
04/07/2017 10:06:29,22.51,44.91,5.95,0.00,-0.827430,-1.994879,---,---,---
04/07/2017 10:06:34,22.53,44.81,5.80,0.00,-0.827425,-1.994863,---,---,---
04/07/2017 10:06:40,22.55,44.71,4.73,0.00,-0.827408,-1.994840,---,---,---
04/07/2017 10:06:44,22.57,44.62,3.04,0.00,-0.827381,-1.994816,---,---,---
04/07/2017 10:06:49,22.60,44.52,3.28,0.00,-0.827383,-1.994811,---,---,---
04/07/2017 10:06:54,22.62,44.41,0.99,0.00,-0.827347,-1.994794,---,---,---
04/07/2017 10:06:59,22.64,44.29,0.18,0.00,-0.827334,-1.994753,---,---,---
04/07/2017 10:07:05,22.66,44.18,0.00,0.00,-0.827321,-1.994686,---,---,---
04/07/2017 10:07:09,22.68,44.06,0.00,0.00,-0.827297,-1.994654,---,---,---
04/07/2017 10:07:14,22.69,43.93,0.00,0.00,-0.827310,-1.994617,---,---,---
04/07/2017 10:07:19,22.71,43.80,0.00,0.00,-0.827295,-1.994587,---,---,---
04/07/2017 10:07:24,22.73,43.67,0.00,0.00,-0.827264,-1.994579,---,---,---
